Humidity,Temperature,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
59.37,16.33,0.082,33903.8,21906.4,17106.5
72.7,16.79,0.073,39890.5,33706,15806
56.89,14.67,4.921,32172.3,24813.2,10571.6
70.5,12.67,0.081,42035.7,23531.7,24851.6
61.62,12.96,0.078,40273.8,33927,15045.4
59.75,21.13,0.072,31399.9,20333.1,18078.7
57.72,31.05,4.909,38578.6,26179.7,32029.5
63.38,9.02,0.075,37146.8,32373.1,16941.2
47.58,24.25,0.078,33110.5,17120.6,18502.9
73.4,17.08,0.072,40172.3,33809.5,15909.4
62.74,13.39,4.923,41851.5,25185.4,24967.7
43.71,23.48,0.085,33084.3,22061.9,17704.7
25.41,34.99,4.911,39395.1,28446.8,27366
76.8,20.64,0.071,25526.8,16654.3,15456.3
76.6,10.8,0.085,26792.5,16362.3,16614.3
38.78,24.48,4.922,31157.5,17562.2,14167.6
65.95,16.74,0.075,31233.5,25023.6,9035.29
71.7,10.31,0.088,43254.7,27946.5,26666
89.3,24.52,4.92,28902.3,17684.5,18080.5
89.4,14.93,0.072,24840.4,15336.2,14376.7
68.26,18.97,0.232,23944.8,13786.3,12537.9
86.3,13.29,0.085,27994,16005.7,18885.8
84.9,13.25,0.075,32035.4,19057.3,19126.5
86,11.38,0.075,29829.4,17857.3,18209
81.7,16.04,0.07,24577.7,13901.4,16238.5
67.5,23.89,4.922,36344.1,22539.3,13997
87.7,18.27,0.07,33099.5,21986.4,15117.1
56.96,20.62,0.073,30682.2,17268.1,17361.6
40.95,27.81,4.906,38600.3,26272,28944.5
63.94,14.29,0.078,39518,24463.2,25619.3
74.9,10.63,0.081,27408.8,17117.3,11907.9
61.11,13.45,0.084,23390.8,17806.6,10542.7
70.1,20.33,4.919,25352.8,17342.7,12838.9
65.08,22.18,0.079,43282.6,22782.5,25290.8
73,21.8,0.069,29626.5,16645.3,14083.9
89.8,18.27,0.278,26245,15852,12667.3
57.71,19.13,0.078,38921.3,24702.3,24434.2
77.3,15.05,4.923,33830.9,21147.7,16724.8
76.2,13.69,0.071,33327.5,18962.9,16087.5
63.32,17.98,4.921,31227.4,26319.7,13310.9
44.98,23.87,0.083,31261.4,18297.2,17548.2
69.58,18.32,0.083,34856.2,28038.2,17233.3
90.9,24.38,4.918,24280.2,14415.2,12236.2
44.41,26.95,0.073,29903.5,20548.1,25311.5
82,17.75,0.069,27270.3,13597.5,15840
82.2,19.3,4.918,31484.6,20270.5,14665.5
60.36,10.06,0.086,20245.8,10770.7,9603.87
58.88,16.44,0.084,34547.8,20545.9,17517.1
57.66,13.95,4.918,32101,20728.3,15485.4
66.72,21.59,0.068,35214.7,21666.9,18113.7
64.05,12.19,0.083,20970.3,16812.5,8631.93
42.8,19.97,0.086,32547.7,25947.5,10745.1
51.77,18.41,0.084,29760,17263.2,16748
75.8,12.88,4.919,20909.5,16367,9277.31
85.2,15.28,0.072,42552.1,22784.1,28008.7
64.96,22.74,0.07,35669.1,23314.1,12517.9
35.85,25.58,4.925,33100.9,18639.9,16120.9
81.9,14.36,0.083,29599.8,16060.7,20561.5
82.6,10.2,0.085,24103.4,18263.3,8096.04
81.9,20.13,4.919,44703.7,30338,16509.3
63.18,12.44,0.073,42575,25485.4,25124.5
59.8,7.4,0.089,21606.1,13480.9,12098.9
60.21,17.48,0.082,22473,17107.1,9421.37
64.69,15.67,4.923,22171.1,13272.9,14492.5
80.2,13.9,0.084,26500.4,20991.7,10977.2
67.7,17.31,4.924,35605,22528.8,20743
64.89,16.97,4.914,34511.4,20575.1,16262.2
89,14.1,0.069,23759.2,14323,12229.8
79.7,24.98,4.92,46245.8,28955.7,35192.6
40.61,25.93,0.083,31189.8,17685.4,16496.1
79.2,14.08,0.083,43776,26550,25217.4
61.11,13.6,4.917,39449.9,22858.5,23643.9
42.12,26.89,4.907,32174.4,22017.7,21624.1
65.65,15.06,0.081,31216.3,19528.3,19271.4
60.19,24.94,4.926,43143.3,25551,18820.7
63.86,12.19,4.916,39587.7,33419,17349.4
86.6,11.58,0.088,34829.6,19972,17210.3
72.4,11.56,4.917,32688.6,20122.8,20507
62.08,13.49,4.919,21545.3,12507,14134
72,13.72,0.075,30319.7,18804.9,13343.2
75.8,11.01,0.076,26703.8,18047.4,17916.1
69.87,22.51,0.071,33148.4,18750.6,12862.2
41.31,27.53,4.919,36690.1,23056.4,12908.9
44.78,29.75,4.908,41911.8,28750.6,26910.1
89.3,14.37,0.077,24168.4,13600.8,15429.8
69.15,22.21,0.069,40447.2,22950.9,21763.9
91.1,18.05,4.924,27237.1,18642.3,8386.14
52.76,29.83,4.91,31683.2,20810.1,27311.8
84.6,11.13,0.084,37962.5,23493,22623.6
61.01,17.18,0.075,34584.5,20882.9,16774.8
66.23,9.98,0.082,20964.3,16529,9444.42
81.5,16.89,0.065,24714.5,15574,11718.2
74.4,21.09,4.919,31049.8,25229.9,11444.1
41.76,20.64,0.084,31606.2,26769.4,11676.1
85.8,15.69,0.066,32830.1,18399.6,17675.6
27.21,32.96,4.922,40747.4,27467.1,35403.5
75.7,20.11,4.923,45404.6,27123.5,19668.7
66.2,21.87,0.084,41467,33934.9,19561.8
55.11,14.11,0.076,40889.9,23414.6,24874.8
44.41,27.13,0.078,29348.6,19773.4,24745.1
68.62,12.96,0.075,35191.9,23401.8,22768.2
85,26.09,4.91,30980,21915.5,24815.5
80.2,18.2,0.068,35063.6,18613,20119.2
62.79,16.6,4.925,31727.2,20125.1,19728.6
66.43,17.48,0.076,38298.3,24122.2,24339.7
54.95,20.92,0.28,27939.8,16989.6,13543.9
77.1,17.01,0.078,34461.5,27219.4,16129.2
74.2,19.8,4.92,20469.4,13143,13610.7
66.63,18.35,0.073,42957.6,24973.4,25914.2
42.93,30.1,4.92,33131.2,22196.2,24606.5
69.85,5.996,4.93,26393.9,16059.6,14671.8
57.25,24.11,4.907,26012.5,17103.8,19997.3
91.6,21.74,4.919,36541.6,23089.4,14155.8
79,12.9,0.082,23784,16082.7,11380.4
53.38,23.71,4.923,31629,15810.8,17980.1
72.6,15.18,0.068,40988.4,24003.6,25428.4
90.6,19.17,4.916,23228.9,14641.5,10721.3
87,16.87,4.923,39079.9,23732.5,22573.6
83.9,12.8,0.07,36884.7,23102.7,18426.2
56.97,13.36,0.083,22775.4,17899.6,9970.12
58.95,20.32,0.068,34396.3,21722.6,21477.6
64.73,22.17,4.908,27562.5,17962,20280.5
75.6,18.55,0.083,35567.2,23205,17355.8
51.3,22.01,0.087,30929.2,26062.8,10814.5
71,12.39,0.078,23222.3,15578.1,15498.8
72.8,20.57,4.918,26682.3,17213.9,19503.3
71.5,19.67,4.919,32658.9,21533.1,15402.8
62.13,19.9,4.907,27173.4,18782.3,21913.3
84.4,18.76,4.916,26014.5,16868.5,11811.8
64.91,17.84,0.078,21572.6,16035.6,9473.23
42.75,26.53,4.92,41685,27588.6,36331.4
75.5,21.36,0.071,32581.2,18253.9,12103.6
78,21.77,4.914,32245.8,19387.5,17984.2
48.32,26.58,4.921,27646.7,15672.3,13897
86.9,17.17,4.922,26263.1,16027.2,15816.7
63.91,7.09,0.088,22918,14403.6,10674.8
76.7,7.45,0.082,21244.1,16834.6,9807.44
85.8,24.32,4.913,29208.2,18915.2,22726.7
75.2,8.37,4.912,29858.6,23495.6,9167.83
78,21.81,0.068,30275,22891.1,19595.8
70.2,19.35,0.076,21252.2,12828.5,10074.2
73.5,15.65,0.084,35193.9,28230.7,14912.8
73.6,15.87,0.085,24753.4,22927.7,16233.3
61.76,20.12,0.065,42421.9,24906.7,27170.9
49.35,25.84,4.917,32039.2,17510.8,12979
84.6,10.24,0.073,22696.9,13745.1,13993.5
78.3,16.44,0.071,33406.8,15672.1,18048
61.01,18.82,0.085,26926.2,20951.2,9006.48
48.81,23.83,0.08,32856.2,17768,18573.8
67.08,24.05,4.919,45293.7,26382.3,23960.9
66.87,27.77,4.911,37628.2,24835.4,29619.4
75.2,13.67,0.07,25462.4,15173.3,16290.1
76.2,20.14,4.915,20134.6,12431.6,13629
71.3,23.76,4.919,28647.4,16177.5,19566.3
73,13.86,0.074,42993.4,27279,25700.2
84.3,7.4,0.085,28063.9,22781.2,8787.52
85.3,12.56,0.078,31030.5,18826.8,14556.8
64.5,20.67,0.084,22977,17973.9,11059
75.2,8.49,0.092,21770.8,12780.5,14003.5
80.8,21.27,4.922,45200.7,26622,20345.3
78.9,9.52,0.085,30515.6,25093.6,9513.57
37.02,33.84,0.07,37060.5,25519,24299.2
40.15,26.22,4.925,37922.7,25462.3,24502.6
87.4,12.27,4.922,23440,17669,11786
33.17,22.97,0.085,33754,19994.3,18088.7
48.45,10.61,0.083,23467.1,14177.5,14281.3
88.5,18.64,4.916,27780.5,15474,12802.6
54.98,27.57,0.067,37615.8,25519.3,26892
89.3,10.97,0.065,24412.9,14079,15635.9
91.7,18.26,0.081,40824.2,25256,17892.8
54.04,15.99,0.081,28232.5,17204.9,17054.2
65.32,22.63,4.909,37411.2,26469.7,29708.8
65.37,21.99,0.086,41441.8,34050.6,19421.8
55.51,16.31,4.916,34152.9,19754.4,22669.9
71.3,10.42,0.084,27773.2,17489.4,17170.1
49.32,25.52,4.907,30311.8,20738,26829.8
75,26.75,4.905,41592.2,30130.5,26657.3
62.64,10.76,0.086,41450.1,25765.3,24364.3
63.18,14.66,0.071,38665.5,23345.1,22796.1
86.4,15.01,0.072,19686.2,14448.3,8559.04
72.3,20.03,0.291,28513.3,17734.3,11684.7
65.71,25.44,4.919,28189.7,16200,20298.8
57.84,18.96,0.077,35180,21072.1,18129.5
81.4,24.06,0.296,46500.5,27759.7,23763.7
71,16.29,4.919,30760.9,17926.8,14731
72.3,12.9,0.084,23241.4,11558.7,13320.4
50.29,23.06,4.922,35158.9,18834.5,14908.9
49.42,21.04,4.919,45506.5,28221.2,19486
79.3,7.68,4.921,23187.7,18189.7,10386.5
74.3,10.83,0.083,23851.5,13838.3,14848.6
74.6,15.46,4.92,33636.5,20969,16823.1
79.5,13.97,0.079,42158.3,25708.5,23992.3
54.99,20.87,4.906,28307.7,20037.6,13819.2
44.89,26,4.916,35253.2,23538.2,13883.5
58.21,16.69,0.081,31008.4,25804.2,9185.11
66.96,12.79,0.084,22130.8,14367.2,10900.6
84.2,19.5,0.07,23366.2,18598.8,10745.1
66.61,19.57,0.072,38547.7,32396.3,20304.6
86.2,25.48,4.92,31172.9,19598.7,26498.4
71.1,15.91,0.081,32795.2,20473.2,15125.8
63.37,13.57,4.916,41936.9,25210.9,25326.6
35.58,24.33,4.922,36809.8,22447.7,14023.6
64.93,20.63,0.115,26632.1,16457.7,11689.2
44.91,16.28,0.086,31925.1,21215.9,14446.5
68.32,19.12,0.082,40294.6,24653.6,25054.5
69.57,15.01,0.074,22268.4,13663.2,15036.1
89.5,17.77,0.069,24953.7,15681.7,11146.9
74.3,17.84,0.072,38129.2,31381,21889.2
31.18,34.96,4.918,34547.2,23567.1,25148.8
93,18.55,0.087,26474.6,17828.2,9500.79
79.3,15.12,0.075,25129.5,15400.8,12258.9
83.6,16.09,0.079,23223.8,13467.1,14098.1
71.3,16.36,0.084,21192.3,11973.1,11246.5
85.7,19.97,0.074,38145.7,23415,23229
85.4,20.37,0.069,22645.8,14351.4,10551.1
50.12,26.59,4.931,35908.6,24606.2,12663.8
32.19,27.6,4.911,33590.4,23631.6,23287
71.3,13.34,0.084,24876,20579.3,10764
89.1,18.58,4.917,22460.9,13850.2,11683.2
84.8,24.12,4.908,30820.2,22223.4,22456.2
35.21,25.61,4.925,36880.6,25203.8,25363.3
85.2,13.31,0.082,22308.7,18447.4,9657.62
37.84,24.7,0.085,35700.8,21482.7,19008
83.7,13.28,0.072,21030.1,12991.5,11996.1
83,26.5,4.904,35154.5,25496.5,27590.2
80.9,24.03,4.923,25119.5,16526.6,17484.9
74.9,19.29,0.081,33948.7,20875.5,11362.4
79,12.38,4.922,21931.6,17990.8,7047.3
88.7,19.88,0.072,25762.5,16468.9,8928.88
73.3,16.88,0.075,34790.9,21020.1,16603.4
24.49,25.23,4.921,32293.8,20255.1,16452.1
84.5,20.18,4.914,21813,14310.2,13664.5
88.1,18.37,4.921,24815.2,15165.3,14883.9
69.81,13.83,0.075,34486.8,20239.5,20255.5
75.5,21.2,0.068,45935.1,26163.5,19661
77.3,12.08,0.075,37700.4,31430.5,15846.3
67.4,16.97,0.079,24324.2,14104.4,12223
51.07,26.96,0.067,36033,20169.7,19786.9
54.96,29.36,4.914,36869.1,24763.3,27131
73.9,12.73,0.075,38721.4,22679.6,24452.5
75.1,14,0.081,27236.5,21599.3,9726.77
84,20.36,0.065,25138,16308.5,12518.4
82.3,18.53,4.915,25245.7,15934.9,11333.3
69.26,15.11,0.072,24986.9,14770.3,12980.4
59.31,17.55,0.082,31783.7,19499.1,15387
66.76,14.5,0.08,24844.6,14545.9,14567.7
80.7,19.87,0.26,26652.7,15170.9,13838.1
57.13,26.83,4.905,39354.7,27788.8,24087.3
73.4,22.57,0.067,34711.2,22936.9,13154
69.32,17.44,0.081,24941.1,15027.9,15175.4
67.76,16.29,4.914,26410.6,14216.6,13508.6
47.75,26.37,4.902,30705.1,23094,24087.3
85.5,13.25,0.082,24949,20711.9,10815.8
89.2,19.64,0.069,23268.9,14942.6,12264.4
75.1,20.99,4.919,33250.6,20474.3,17006
44.1,24.64,0.07,39124.8,24466.5,22171.6
69.12,19.73,4.92,31862.8,19643.2,10621.3
68.95,17.11,0.085,43141.1,21732,28567.3
53.87,10.97,0.077,22521.7,18985,7335.41
36.84,26.59,0.069,31125.1,17926.7,20340.4
67.68,13.26,4.922,32424.4,20002.4,15855.9
47.88,23.05,0.308,33680.7,21555.1,13208.6
66.25,15.74,0.075,37292.9,19767.1,16618.1
61.45,20.52,4.918,29630.8,21384.3,11988.4
72.6,21.48,4.916,23828.3,14501,17599
60.94,18.71,0.078,24419.8,19379,10614.2
75.7,19.66,4.915,20392.8,13401.3,13875.8
75,16.35,0.073,39799.2,34019,16439.9
91,26.13,4.91,41183,27553.1,27367.5
68.78,14.15,0.072,36604.1,22646.8,17222.1
56.26,16.69,0.082,32943.1,21286.3,16625.8
55.05,16.45,0.075,33770.3,27575.3,12002.9
68.49,12.45,0.089,25074.4,14231.7,13476.8
72.9,18.3,4.924,35642.8,23442.7,17839.7
64.1,16.96,0.083,44666.4,24536.5,28497.5
66.89,23.47,4.919,45747.6,26560.9,21998.7
68.51,13.82,0.085,40073,34726,15120.3
80.5,24.11,4.913,28296.1,21520.3,20467.3
79.1,15.92,0.073,43618.5,22597.1,27735.3
55.24,13.16,0.083,26403,20612.5,7635.05
80.5,10.31,0.083,23722,14044.4,11944.7
76,16.61,4.914,24874.9,14961.7,15602.9
54.24,27.17,4.92,31139.6,18789.6,22608.7
67.48,23.87,0.067,38717.9,21884.4,19755.3
41.25,27.44,4.92,36179.6,23030.3,12751.4
54.97,12.99,0.083,43602.7,25750.8,24799.8
68.03,21.43,4.932,36561.8,22959.8,19034.8
65.72,26.32,0.303,33037.2,22153.8,16574
90.9,6.198,0.084,21797.7,16948.8,9882.35
54,25.43,4.917,29769.6,19815.2,20587.8
76,7.03,0.083,21557.5,14148.3,14440.5
91.6,14.34,0.067,31348.3,18824.8,16256
86,18.71,0.077,24714.5,15436.5,15647.6
69.6,16.09,0.068,30616.7,18916.5,20869.8
59.39,18.88,4.92,33192.5,20378.8,12208.6
69.85,19.08,0.074,43637.1,23488,27357.1
68.06,17.85,4.91,34198.5,23396.3,16229
69.96,19.67,4.919,32810,21811.8,14901.4
86.2,17.67,4.913,25497.8,16050.6,11677.6
59.29,14.62,0.085,41149.8,34678.1,16042.3
48.64,19.72,0.079,30153.8,24898.8,10195.7
66.35,21.79,0.066,44566.9,27610,27204.9
85.4,6.957,0.086,27669.9,17865,12641.9
66.18,21.43,0.07,29858.5,22020.2,11641.4
65.95,14.89,0.075,35614,20085.9,19653.8
83.4,13.45,0.072,36023.3,19631.4,25070.5
26.74,32.53,4.93,36248.5,22816.2,13596.9
61.59,14.88,4.922,24375.8,12614.6,13807.7
85,19.41,0.067,21716.9,17081.4,11288.7
49.52,17.1,0.084,45162.4,23473.3,28602.2
75.1,18.7,4.922,30417.8,20024.8,14067.7
61.09,24.96,4.924,45638.9,27029.9,19334.2
88.5,12.51,0.075,22067.7,17490.5,9750.36
76.5,16.6,4.913,42726.1,25634,25463.1
34.04,29.4,0.264,36356.8,22726.4,14861.9
75.8,16.21,0.073,34067.8,21180.5,17950.8
73.1,24.13,0.269,46647.1,27928.1,23557.8
64.03,20.74,0.079,35946,22906,18668.3
84.8,15.11,0.074,36308.5,20166.6,23808
71.5,23.01,4.917,31374.2,20874,14102.9
84.7,18.39,4.918,27558.5,17693.8,13218.2
64.54,19.9,0.073,39064.6,33158.7,20194.7
68.69,17.19,4.918,23107.7,18669.4,9975.9
20.17,34.63,4.905,37021.3,26294.8,28162
89.5,15.09,0.07,23827.7,19201.2,12468.4
76.6,12.26,0.086,26796.3,16434.1,11630.3
59.91,15.68,4.92,32047.7,18153.7,16449.7
83.9,19.68,0.073,44290.2,27265.1,18995.7
86.2,17.1,4.915,25621,15711.5,15181.2
66.83,28.41,4.912,39452.5,26449.4,31035.3
70.2,22.87,0.07,38565.3,21469,18981.4
57.84,16.75,0.078,33818.7,20801.2,16372
89.7,14.04,0.18,28669.8,16812.2,13888
82.3,7.36,0.082,23215.2,19084.4,10193.5
43.08,24.77,0.076,32457.4,19337.5,18043.7
51.79,18.08,4.918,24866,17187.8,16577.4
71.6,28.85,4.906,37475.2,28617.5,29492.2
58.82,22.72,0.085,45084.3,28923.2,20133.7
79.9,16.1,0.07,30784.1,15276.2,18327.3
76.8,17.09,0.087,28270.6,19740.2,11893.5
71,23.1,4.924,32323.5,21981.7,12767.3
64.8,17.09,0.079,39293.9,24371.5,23623
92.5,18.05,0.066,26543.9,17921.6,9500.79
77.1,20.18,4.911,29426.5,18688.1,19476.9
87.9,13.74,0.076,24255.2,13410.2,15941.8
79.3,22.1,4.921,47978.8,28657.8,20745.4
33.42,25.04,4.923,36469.5,22466.4,13854.3
46.74,10.6,0.087,22185.8,13572,14177.1
86.5,15.48,0.071,31410.3,16203.7,19089.5
57.89,25.38,4.922,36656.3,21607.5,14903
70.6,17.99,0.07,22073.8,16936.4,11976.9
79.7,13.4,0.076,24006.1,19250.1,7070.35
85.2,24.95,4.917,29571.8,19997.5,24974.1
70.8,26.5,4.917,36760.7,24816.5,24883.7
67.86,22.2,4.906,31230.3,20582.3,22793
86.8,19.65,0.071,34343.8,20499.8,19495.4
86.4,14.2,0.084,29029.4,16460.3,19636.4
63.55,16.05,0.077,28311.9,21140.4,15334.9
54.08,21.71,4.923,35480.6,24067.2,25477.6
71,12.92,0.08,30552.5,14418.3,15073.5
48.66,14.4,4.919,29014.5,15504.9,14899.4
72.2,11.55,4.915,34450.2,21169.6,21118.1
39.29,28.5,4.922,35829.4,25507.6,26185.1
88.2,10.34,0.078,24351.3,14132.9,15445.2
59.21,18.91,0.083,27139.2,21223.7,9173.59
62.34,22.91,0.07,47237.1,32829.6,36209.2
41.95,25.76,4.905,29906,20832.1,19669.5
56.38,17.54,0.078,42207.3,25620.7,25008.4
81.2,20.79,4.914,28895.6,16473.2,13561.6
69.04,17.91,0.082,42886.9,23649.3,27549.1
73.3,20.18,0.075,28880,21555.4,10270.8
67.09,16.06,4.92,23921,14370.8,14608.2
27.42,30.41,3.688,37687.9,23055.7,20765.5
83.1,13.13,0.081,32991.6,28031.9,13506.8
86.5,18.05,0.183,27558.5,16894.6,11800.1
90,21.73,0.3,24206,14388.8,9949.09
83,15.56,0.077,24342,11518.5,16436.4
72.3,18.16,0.078,36652.3,29305.8,16667
57.39,29.59,4.903,40313.6,31046.7,26645.3
86.7,8.48,0.081,40435.9,24528.9,24857.7
56.25,16.76,0.075,31555.9,26334.5,10101.3
86.9,23.89,4.913,23524.8,17153.2,16575.1
61.03,21.94,4.905,25521.3,17012.7,19913
32.18,26.99,4.913,40033,27197.5,32957.3
83.6,8.62,0.087,25306.3,17157.4,12144.6
81.1,10.49,0.077,42559.3,25225.5,25216.6
44.95,25.56,0.082,34388.4,19551.2,17715.5
87,10.78,0.085,27297.3,21794.4,7951.98
76.4,22.87,0.082,31762.6,20133.1,15052.8
76.7,12.8,0.086,35957.1,22046.3,17477.4
61.81,20.01,0.084,40030.8,33843,17910.4
58.41,13.44,4.919,41900.9,24032.9,24416.1
54.82,10.66,0.086,34341.3,22621.3,21923.9
73.4,10.06,0.086,27384.3,18040.1,12965.8
45.51,21.21,0.083,34721.2,22875.8,16890.2
83.3,16.44,0.069,33344.8,18828.5,22778.2
65.64,20.79,0.07,27587.7,20398.8,15151.8
79.7,15.32,0.082,24412.3,14760.4,15286.2
66.64,23.74,4.922,34750.7,19496.9,19779
40.77,21.4,0.081,24676.7,14935,14271.7
90,7.39,0.073,27042.7,16530.1,16932.7
56.7,18.99,0.08,27011.4,22133.2,11680.2
56.23,25.8,4.914,32289.2,22545.6,21618.1
59,12.02,0.086,32907.3,21184.2,16285.3
86.1,14.52,4.91,23628.3,13126.8,14150.3
40.02,14.22,0.078,32109.5,27144.5,9657.62
54.49,19.46,0.083,25419.5,19162.8,13642.1
87.7,18.92,4.915,28468.7,15979.2,12996.8
42.88,26.5,4.935,32272.6,17869,16356.3
80.9,15.45,0.074,44330.1,26826.7,25521
59.89,24.03,4.998,33865.5,24043.7,14767.7
86.6,15.93,4.915,24117.6,18306.2,7709.18
73.7,11.01,0.085,34348.3,27947.2,14676.6
87.7,20.59,0.071,46558.9,29337.8,19089.1
52.82,9.46,0.088,38544.4,22533.7,25124
37.81,24.44,4.921,29946.9,16836.2,13579.2
47.32,26.85,4.909,45729.2,31557,36018.1
77.2,13.24,0.078,38497.2,24240.7,24728.7
82.8,20.49,4.913,21431.5,13509.4,14408.9
48.98,22.18,0.08,42227.3,26382.5,23849.4
70.7,15.07,4.916,26614.5,13662.8,13443.9
62.28,19.54,0.081,40418.5,33649.6,17418.8
79.9,17.75,0.068,22410.5,9748.61,10371.5
84.7,17.62,4.918,22423.1,14831,11374.3
64.06,23.01,0.073,34163,22922,12453.7
50.43,30.67,4.904,42263.4,30119.1,26506.8
86.9,15.71,4.913,23764.7,16711.6,8812.16
76.3,16.54,0.071,36670.7,22834.9,22195.2
74,22.46,0.274,40536.6,23736.8,21333.8
82.3,19.41,4.916,25869.6,15994.6,11776.8
81.5,20.66,4.918,33126.4,19452,15420.8
61.32,21.15,0.277,27965.3,16963.4,13826.4
51.72,10.1,0.086,20581,12857.1,11178.5
64.69,20.87,4.923,26888.5,14991.3,12990.9
81.9,20.76,4.921,27364.8,16936.7,21015.6
86.6,11.86,0.78,22387.7,15880.2,12774.9
69.95,13.99,0.074,34852.9,21355.6,15937
74.8,20.92,4.916,36891.7,23840.7,12156.1
90.3,24.5,4.918,24823.6,14757.3,13638.6
73.8,21.38,4.92,22963.3,13575.1,12663.6
46.3,23.92,0.084,34092.3,24121.5,13174
77.9,28.03,4.907,31376.3,23960.7,25254.9
83.6,8.98,0.073,35750.9,23544.1,23034.2
84.6,12.14,0.078,23959.1,14297.6,14521.9
62,21.23,0.072,37732.7,24334.4,16965.2
46.65,28.61,4.908,39508.1,26808,26771.7
84.2,10.58,0.082,30047.1,24718,12821.1
60.06,19.5,0.071,42743.6,24523.8,26147.4
65.33,16.37,0.078,18671.2,10725.7,10645.5
64.36,23.2,0.081,36444.3,23851.9,13702.6
45.6,19.78,0.085,38775.4,32987.6,17551.8
87.7,12.57,4.909,26906.6,17282.9,11734.8
64.62,14.35,0.079,22039.3,13586.6,13771.9
85.9,25.25,4.917,31013.4,18892.4,25920
72.1,26.96,4.914,33596.8,24721.5,30155.6
74.1,16.76,0.072,33247.1,27903,12567.6
86.8,10.25,0.08,17383.3,18269.9,14486.7
85.9,8.44,0.08,25980.8,17248.6,12636.1
65.62,20.14,0.187,42148.7,24144.7,21475
84.7,9.83,0.087,24966.1,14874.2,15550.8
50.28,11.8,0.089,20998.5,13557.4,12375.9
59.19,23.28,4.917,36439.5,24618.4,27048.5
68.86,14.58,0.089,39732.3,33915.9,16163.3
83.9,19.65,0.068,45148.3,26994.4,26497.2
58.64,17.65,0.082,29767.3,22899,9617.29
65.03,19.73,0.071,32835.1,20987,15705.9
80.7,19.09,0.07,22910.8,17732.2,9935.42
66.3,18.02,0.086,42149.1,21475.4,27182.5
62.45,11.8,0.086,21950.8,17873.6,10120.5
64.21,21.6,0.073,31600,25218.6,10999.5
63.93,28.48,4.92,40479.5,26377.2,32276.5
77.3,22.39,4.924,32989.7,21996.7,25798.9
51.45,21.99,0.08,34496.4,21850.7,16807.4
85,20.22,4.923,36469.5,23769.7,15896.9
74,21.38,4.919,39936,24434.7,21361
69.59,13.43,0.08,30301.3,18472,13151.6
67.75,14.05,0.083,31555.9,25693.8,11029.1
88.2,10.46,0.085,25264.3,16587.8,11566.5
81.1,16.26,0.083,25662.6,14151.2,17175.5
89.8,13.72,0.07,22382.8,11679.8,11816.7
86.7,13.68,0.072,33121.6,19539.7,18100.4
53.49,24.72,4.913,34068.8,23369.6,30493.1
60.25,12.56,0.08,30520.7,19772.6,13540.3
76.3,20.31,0.086,40931.3,24214.1,17735.2
85.1,22.4,4.919,45200.7,27078.6,20427.7
65.44,9.71,4.916,26054.2,17248.6,13100.4
64.04,21.14,0.072,29686.2,25735.5,16302.7
24.64,30.46,4.92,34311.5,20881.5,13814.6
80.4,18.45,4.919,33840,20178,15479.6
57.83,14.24,4.917,33480,20615.2,15983.3
14.14,39.55,0.068,38125.7,27478.5,30077.3
76.4,20.29,0.081,41876.6,24628.6,18015.3
79.7,14.04,0.085,43788.3,26465.9,25043.2
44.73,28.31,4.924,32927,22086.1,22991.8
74.7,12.84,0.081,18883.7,13123,6932.05
71.6,21.11,4.921,33439.5,20871.8,17373.3
80.2,25.62,4.922,44341.1,27792.6,28047.6
76.5,19.58,0.068,38135.4,30399.2,16753.7
84.7,12.43,0.071,38612.9,32568.3,16537.8
91.9,18.2,0.068,27879.9,19023.2,9780.91
80.4,25.86,4.91,48114.8,31374.7,40271.8
57.75,25.91,4.907,47559.9,31070.9,44808.7
47,18.39,0.078,37035.6,22434.1,17843.2
64.19,22.77,4.925,46557.9,28459.5,19821.7
66.31,8.18,4.92,27225.8,16555.6,16585.3
75.4,13.04,0.084,18098.9,12788,6736.13
61.12,15.23,0.075,29480.5,20611.6,16181.2
54.49,16.82,4.918,38892.3,33512,16273.7
60.47,14.57,0.087,36583.3,21826.1,17008.2
79.4,15.1,0.083,23684.8,12699,15435.6
66.59,15.04,0.089,39811.4,34066.9,15909.7
30.98,27.06,4.904,32416.7,22682.3,29908.6
86.5,11.35,0.074,30020.3,18069.3,18993.5
82.1,17.98,0.076,39329.2,33132.6,19558.6
85.4,21.61,4.915,22722.1,13026.6,16175.3
84.4,15.89,0.072,30343.9,17706.7,15767.3
68.89,20.72,4.917,35277.6,21414.2,19168.9
84.7,14.41,0.077,30126.2,25796.9,12763.5
65.43,25.7,4.903,31651.3,21265.8,24504.1
30.98,16.67,0.086,36054.7,21311.9,16950.4
92.4,6.1,0.082,23434.2,18565.2,8505.16
74.5,13.71,0.073,32680.7,18612.8,15734.4
23.71,35.98,4.906,40428.4,29194.9,32005.4
45.59,22.13,4.913,28104.7,18793.7,22244.7
69.66,16.65,0.074,33628.6,21106.1,16832.9
77.8,21.93,4.924,45653.1,25566.7,20121.8
66.61,11.43,4.92,22692.2,13090.6,14188.7
58.28,17.61,0.076,34437.4,21325.6,16490.3
28.04,31.6,4.922,33776.3,23231.6,13385.1
73.4,19.68,0.068,33304.6,27420.2,15094
70.4,12.05,0.083,44883,27151.4,26689.2
