date,WeekStatus,Day_of_week,Load_Type,Usage_kWh,Leading_Current_Power_Factor,Lagging_Current_Power_Factor,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Reactive.Power_kVarh
20/06/2018 22:15,Weekday,Wednesday,Medium_Load,3.67,26.56,96.87,13.32,0.94
30/07/2018 00:30,Weekday,Monday,Light_Load,2.66,100.00,49.10,0.00,4.72
17/12/2018 19:30,Weekday,Monday,Maximum_Load,5.62,24.91,100.00,21.85,0.00
03/04/2018 03:45,Weekday,Tuesday,Light_Load,3.38,100.00,62.60,0.00,4.21
17/05/2018 15:00,Weekday,Thursday,Maximum_Load,97.02,100.00,92.37,0.00,40.25
08/06/2018 22:45,Weekday,Friday,Medium_Load,3.46,100.00,57.45,0.00,4.93
25/05/2018 05:30,Weekday,Friday,Light_Load,3.10,100.00,66.73,0.00,3.46
29/08/2018 18:45,Weekday,Wednesday,Medium_Load,56.16,100.00,81.01,0.00,40.64
31/01/2018 04:15,Weekday,Wednesday,Light_Load,5.87,100.00,73.35,0.00,5.44
23/01/2018 21:00,Weekday,Tuesday,Medium_Load,42.44,99.69,99.81,3.35,2.63
30/11/2018 19:15,Weekday,Friday,Maximum_Load,44.96,100.00,94.74,0.00,15.19
23/12/2018 13:45,Weekend,Sunday,Light_Load,3.67,25.98,100.00,13.64,0.00
07/01/2018 12:15,Weekend,Sunday,Light_Load,3.53,25.82,100.00,13.21,0.00
28/02/2018 21:45,Weekday,Wednesday,Medium_Load,5.80,21.87,100.00,25.88,0.00
28/06/2018 02:45,Weekday,Thursday,Light_Load,3.31,100.00,62.82,0.00,4.10
09/02/2018 14:00,Weekday,Friday,Medium_Load,66.85,100.00,93.97,0.00,24.34
20/12/2018 23:00,Weekday,Thursday,Maximum_Load,5.04,100.00,88.66,0.00,2.63
26/05/2018 11:45,Weekend,Saturday,Maximum_Load,33.95,100.00,89.73,0.00,16.70
29/08/2018 07:30,Weekday,Wednesday,Light_Load,3.24,100.00,55.16,0.00,4.90
31/07/2018 10:30,Weekday,Tuesday,Maximum_Load,63.86,100.00,94.73,0.00,21.60
15/07/2018 02:30,Weekend,Sunday,Light_Load,2.88,53.91,100.00,4.50,0.00
21/09/2018 14:45,Weekday,Friday,Maximum_Load,8.60,49.54,100.00,15.08,0.00
30/01/2018 00:00,Weekday,Tuesday,Light_Load,97.99,100.00,89.89,0.00,47.77
31/05/2018 04:45,Weekday,Thursday,Light_Load,2.92,100.00,48.33,0.00,5.29
24/11/2018 07:45,Weekend,Saturday,Light_Load,3.53,100.00,74.09,0.00,3.20
11/10/2018 22:00,Weekday,Thursday,Medium_Load,3.92,23.82,99.99,15.98,0.04
31/03/2018 02:15,Weekend,Saturday,Light_Load,2.74,100.00,60.56,0.00,3.60
09/02/2018 10:30,Weekday,Friday,Maximum_Load,57.28,100.00,97.42,0.00,13.28
26/02/2018 02:15,Weekday,Monday,Light_Load,3.85,100.00,74.09,0.00,3.49
26/11/2018 13:15,Weekday,Monday,Medium_Load,56.52,99.20,91.27,7.20,25.31
09/01/2018 16:00,Weekday,Tuesday,Medium_Load,123.30,100.00,92.92,0.00,49.03
14/07/2018 18:30,Weekend,Saturday,Medium_Load,2.99,50.21,100.00,5.15,0.00
05/09/2018 19:00,Weekday,Wednesday,Medium_Load,45.90,100.00,90.21,0.00,21.96
25/08/2018 06:15,Weekend,Saturday,Light_Load,2.77,100.00,46.39,0.00,5.29
23/09/2018 22:30,Weekend,Sunday,Light_Load,2.63,100.00,41.53,0.00,5.76
07/07/2018 09:30,Weekend,Saturday,Medium_Load,54.90,100.00,90.70,0.00,25.49
28/11/2018 17:15,Weekday,Wednesday,Maximum_Load,83.74,100.00,92.41,0.00,34.63
28/07/2018 06:30,Weekend,Saturday,Light_Load,3.28,100.00,53.20,0.00,5.22
16/02/2018 11:30,Weekday,Friday,Light_Load,3.31,57.17,100.00,4.75,0.00
19/02/2018 12:00,Weekday,Monday,Maximum_Load,58.28,100.00,88.74,0.04,30.28
21/10/2018 02:30,Weekend,Sunday,Light_Load,2.74,100.00,53.21,0.00,4.36
14/10/2018 20:00,Weekend,Sunday,Light_Load,2.99,25.27,100.00,11.45,0.00
28/04/2018 09:30,Weekend,Saturday,Medium_Load,69.30,99.99,99.81,0.90,4.28
11/09/2018 07:45,Weekday,Tuesday,Light_Load,2.99,100.00,51.86,0.00,4.93
20/12/2018 07:15,Weekday,Thursday,Light_Load,3.96,99.59,82.62,0.36,2.70
28/11/2018 07:15,Weekday,Wednesday,Light_Load,22.46,100.00,81.96,0.00,15.70
19/12/2018 21:45,Weekday,Wednesday,Medium_Load,4.25,19.00,100.00,21.96,0.00
04/11/2018 23:15,Weekend,Sunday,Light_Load,2.92,100.00,57.27,0.00,4.18
26/08/2018 21:15,Weekend,Sunday,Medium_Load,3.13,21.97,100.00,13.90,0.00
16/02/2018 08:15,Weekday,Friday,Light_Load,3.06,100.00,65.93,0.00,3.49
02/04/2018 01:45,Weekday,Monday,Light_Load,2.92,100.00,55.65,0.00,4.36
21/12/2018 20:30,Weekday,Friday,Medium_Load,5.44,24.69,100.00,21.35,0.00
17/07/2018 20:15,Weekday,Tuesday,Medium_Load,37.48,100.00,99.12,0.00,5.00
24/02/2018 10:00,Weekend,Saturday,Medium_Load,88.78,100.00,98.94,0.00,13.00
13/02/2018 06:15,Weekday,Tuesday,Light_Load,4.75,100.00,67.80,0.00,5.15
02/06/2018 23:45,Weekend,Saturday,Light_Load,2.88,100.00,47.82,0.00,5.29
01/09/2018 15:30,Weekend,Saturday,Maximum_Load,26.17,99.73,99.98,1.94,0.58
11/07/2018 13:15,Weekday,Wednesday,Maximum_Load,42.88,99.00,94.70,6.12,14.54
17/02/2018 01:45,Weekend,Saturday,Light_Load,3.13,100.00,63.08,0.00,3.85
12/03/2018 05:45,Weekday,Monday,Light_Load,3.10,100.00,69.13,0.00,3.24
05/05/2018 04:30,Weekend,Saturday,Light_Load,2.99,100.00,61.64,0.00,3.82
30/11/2018 07:00,Weekday,Friday,Light_Load,3.35,100.00,71.13,0.00,3.31
04/05/2018 21:30,Weekday,Friday,Medium_Load,3.85,14.65,100.00,25.99,0.00
04/05/2018 02:15,Weekday,Friday,Light_Load,4.61,100.00,66.70,0.00,5.15
28/10/2018 08:30,Weekend,Sunday,Light_Load,2.81,100.00,44.98,0.00,5.58
29/11/2018 21:45,Weekday,Thursday,Medium_Load,5.65,27.16,100.00,20.02,0.00
08/01/2018 21:15,Weekday,Monday,Medium_Load,13.57,55.57,99.99,20.30,0.14
08/04/2018 16:00,Weekend,Sunday,Maximum_Load,27.00,95.65,100.00,8.24,0.00
19/04/2018 15:30,Weekday,Thursday,Maximum_Load,66.06,100.00,89.33,0.00,33.23
31/05/2018 17:00,Weekday,Thursday,Maximum_Load,39.78,100.00,97.76,0.00,8.57
05/03/2018 00:15,Weekday,Monday,Light_Load,2.99,100.00,62.75,0.00,3.71
05/01/2018 01:15,Weekday,Friday,Light_Load,4.68,100.00,65.77,0.00,5.36
12/07/2018 13:00,Weekday,Thursday,Medium_Load,4.61,21.67,100.00,20.77,0.00
29/03/2018 06:00,Weekday,Thursday,Light_Load,3.02,100.00,60.64,0.00,3.96
13/09/2018 15:15,Weekday,Thursday,Maximum_Load,109.01,100.00,89.42,0.00,54.58
25/10/2018 20:00,Weekday,Thursday,Medium_Load,57.06,100.00,89.72,0.00,28.08
28/06/2018 22:15,Weekday,Thursday,Medium_Load,3.82,28.78,96.68,12.71,1.01
19/06/2018 21:00,Weekday,Tuesday,Medium_Load,14.98,69.03,99.92,15.70,0.61
07/10/2018 22:15,Weekend,Sunday,Light_Load,2.59,99.99,46.21,0.04,4.97
22/07/2018 19:30,Weekend,Sunday,Light_Load,3.53,20.59,100.00,16.78,0.00
06/07/2018 15:45,Weekday,Friday,Maximum_Load,111.24,100.00,92.91,0.00,44.28
25/04/2018 14:15,Weekday,Wednesday,Maximum_Load,59.62,100.00,91.13,0.00,26.93
16/06/2018 12:00,Weekend,Saturday,Maximum_Load,4.68,74.03,99.77,4.25,0.32
02/03/2018 16:15,Weekday,Friday,Maximum_Load,26.42,90.17,100.00,12.67,0.00
10/09/2018 20:00,Weekday,Monday,Medium_Load,3.49,19.33,100.00,17.71,0.00
09/10/2018 13:00,Weekday,Tuesday,Medium_Load,3.89,25.55,100.00,14.72,0.00
03/10/2018 10:00,Weekday,Wednesday,Medium_Load,57.10,100.00,84.06,0.00,36.79
10/09/2018 07:00,Weekday,Monday,Light_Load,2.74,100.00,44.33,0.00,5.54
18/06/2018 13:15,Weekday,Monday,Maximum_Load,72.65,99.96,95.40,2.05,22.82
02/05/2018 02:30,Weekday,Wednesday,Light_Load,2.88,100.00,55.47,0.00,4.32
23/11/2018 23:15,Weekday,Friday,Light_Load,4.68,100.00,87.49,0.00,2.59
30/09/2018 10:00,Weekend,Sunday,Light_Load,2.77,23.11,100.00,11.66,0.00
29/12/2018 05:45,Weekend,Saturday,Light_Load,2.99,100.00,79.65,0.00,2.27
03/02/2018 04:15,Weekend,Saturday,Light_Load,5.90,100.00,78.35,0.00,4.68
10/08/2018 07:30,Weekday,Friday,Light_Load,3.53,100.00,57.06,0.00,5.08
29/11/2018 23:00,Weekday,Thursday,Maximum_Load,4.03,100.00,60.82,0.00,5.26
20/04/2018 23:30,Weekday,Friday,Light_Load,3.46,100.00,70.71,0.00,3.46
27/03/2018 15:15,Weekday,Tuesday,Maximum_Load,38.41,99.99,99.67,0.61,3.13
11/11/2018 13:00,Weekend,Sunday,Light_Load,3.02,24.42,100.00,11.99,0.00
06/05/2018 21:30,Weekend,Sunday,Light_Load,3.20,18.51,100.00,16.99,0.00
20/06/2018 06:30,Weekday,Wednesday,Light_Load,3.49,100.00,48.46,0.00,6.30
18/07/2018 23:15,Weekday,Wednesday,Light_Load,2.81,50.05,100.00,4.86,0.00
13/11/2018 05:30,Weekday,Tuesday,Light_Load,3.67,100.00,49.28,0.00,6.48
29/09/2018 04:00,Weekend,Saturday,Light_Load,2.59,100.00,53.04,0.00,4.14
13/02/2018 08:15,Weekday,Tuesday,Light_Load,40.46,100.00,82.26,0.00,27.97
24/02/2018 01:30,Weekend,Saturday,Light_Load,6.70,100.00,78.66,0.00,5.26
11/06/2018 15:15,Weekday,Monday,Maximum_Load,88.02,100.00,87.86,0.00,47.84
14/01/2018 07:30,Weekend,Sunday,Light_Load,4.10,100.00,70.97,0.00,4.07
26/08/2018 19:15,Weekend,Sunday,Medium_Load,3.06,21.77,100.00,13.72,0.00
27/06/2018 08:45,Weekday,Wednesday,Light_Load,51.41,100.00,72.42,0.00,48.96
10/03/2018 03:45,Weekend,Saturday,Light_Load,3.13,100.00,75.24,0.00,2.74
07/05/2018 04:45,Weekday,Monday,Light_Load,2.95,100.00,58.69,0.00,4.07
01/01/2018 11:45,Weekday,Monday,Light_Load,4.00,51.26,100.00,6.70,0.00
24/05/2018 16:00,Weekday,Thursday,Maximum_Load,86.72,100.00,91.32,0.00,38.70
28/12/2018 04:45,Weekday,Friday,Light_Load,4.10,99.86,83.52,0.22,2.70
02/10/2018 14:45,Weekday,Tuesday,Maximum_Load,53.75,100.00,82.80,0.00,36.40
06/11/2018 08:45,Weekday,Tuesday,Light_Load,60.37,100.00,76.70,0.00,50.51
14/05/2018 00:00,Weekday,Monday,Light_Load,4.54,100.00,60.47,0.00,5.98
13/05/2018 21:15,Weekend,Sunday,Light_Load,3.20,18.58,100.00,16.92,0.00
19/06/2018 10:15,Weekday,Tuesday,Maximum_Load,37.26,99.97,99.05,0.97,5.18
13/12/2018 10:00,Weekday,Thursday,Medium_Load,56.84,100.00,95.37,0.00,17.93
10/02/2018 02:00,Weekend,Saturday,Light_Load,7.06,100.00,77.27,0.00,5.80
01/06/2018 07:30,Weekday,Friday,Light_Load,3.10,100.00,50.56,0.00,5.29
11/01/2018 18:45,Weekday,Thursday,Maximum_Load,116.06,100.00,92.44,0.00,47.88
07/11/2018 18:45,Weekday,Wednesday,Maximum_Load,52.49,100.00,87.26,0.00,29.38
28/03/2018 07:00,Weekday,Wednesday,Light_Load,2.95,100.00,67.32,0.00,3.24
09/06/2018 12:00,Weekend,Saturday,Light_Load,2.92,53.51,100.00,4.61,0.00
24/04/2018 18:30,Weekday,Tuesday,Medium_Load,80.64,100.00,86.51,0.00,46.76
06/06/2018 17:15,Weekday,Wednesday,Medium_Load,88.99,100.00,91.39,0.00,39.53
29/05/2018 04:15,Weekday,Tuesday,Light_Load,3.06,100.00,51.38,0.00,5.11
31/10/2018 16:00,Weekday,Wednesday,Maximum_Load,56.88,100.00,85.55,0.00,34.42
12/01/2018 02:30,Weekday,Friday,Light_Load,4.79,100.00,67.61,0.00,5.22
23/05/2018 23:30,Weekday,Wednesday,Light_Load,3.38,100.00,66.66,0.00,3.78
30/11/2018 16:30,Weekday,Friday,Medium_Load,44.75,100.00,96.78,0.00,11.63
11/09/2018 09:15,Weekday,Tuesday,Medium_Load,115.13,100.00,88.19,0.00,61.56
16/08/2018 12:30,Weekday,Thursday,Medium_Load,4.64,31.16,100.00,14.15,0.00
12/06/2018 11:45,Weekday,Tuesday,Maximum_Load,60.77,100.00,81.96,0.00,42.48
16/02/2018 14:00,Weekday,Friday,Light_Load,3.38,19.54,100.00,16.96,0.00
03/01/2018 07:45,Weekday,Wednesday,Light_Load,7.92,100.00,86.09,0.00,4.68
14/01/2018 14:00,Weekend,Sunday,Medium_Load,30.78,98.19,99.99,5.94,0.47
19/04/2018 14:15,Weekday,Thursday,Maximum_Load,56.81,100.00,92.57,0.00,23.22
25/05/2018 16:30,Weekday,Friday,Maximum_Load,69.80,100.00,82.80,0.00,47.27
21/10/2018 10:45,Weekend,Sunday,Light_Load,2.99,25.58,100.00,11.30,0.00
14/03/2018 05:30,Weekday,Wednesday,Light_Load,3.31,100.00,56.61,0.00,4.82
04/05/2018 07:15,Weekday,Friday,Light_Load,3.02,100.00,57.65,0.00,4.28
09/11/2018 05:00,Weekday,Friday,Light_Load,2.88,100.00,56.10,0.00,4.25
31/07/2018 03:15,Weekday,Tuesday,Light_Load,2.95,100.00,58.69,0.00,4.07
09/09/2018 19:45,Weekend,Sunday,Medium_Load,2.99,24.84,100.00,11.66,0.00
13/08/2018 06:45,Weekday,Monday,Light_Load,2.74,100.00,46.76,0.00,5.18
20/09/2018 17:15,Weekday,Thursday,Medium_Load,50.33,100.00,86.34,0.00,29.41
05/06/2018 10:30,Weekday,Tuesday,Maximum_Load,49.97,100.00,87.34,0.00,27.86
27/03/2018 18:00,Weekday,Tuesday,Medium_Load,30.31,95.71,100.00,9.18,0.00
06/10/2018 17:00,Weekend,Saturday,Maximum_Load,84.56,100.00,92.92,0.00,33.62
24/03/2018 19:30,Weekend,Saturday,Medium_Load,4.46,16.76,100.00,26.24,0.00
23/01/2018 04:30,Weekday,Tuesday,Light_Load,38.12,100.00,81.17,0.00,27.43
28/07/2018 03:00,Weekend,Saturday,Light_Load,3.64,100.00,51.99,0.00,5.98
18/07/2018 12:00,Weekday,Wednesday,Maximum_Load,47.59,100.00,72.20,0.00,45.61
17/10/2018 15:45,Weekday,Wednesday,Maximum_Load,67.39,100.00,81.35,0.00,48.17
19/02/2018 08:45,Weekday,Monday,Light_Load,74.48,100.00,78.73,0.00,58.32
31/10/2018 22:30,Weekday,Wednesday,Medium_Load,4.14,100.00,48.23,0.00,7.52
05/10/2018 00:45,Weekday,Friday,Light_Load,3.42,100.00,46.68,0.00,6.48
13/09/2018 02:45,Weekday,Thursday,Light_Load,2.99,100.00,47.23,0.00,5.58
23/06/2018 00:45,Weekend,Saturday,Light_Load,2.70,100.00,52.04,0.00,4.43
10/02/2018 22:15,Weekend,Saturday,Light_Load,4.64,28.95,93.50,15.34,1.76
11/05/2018 09:45,Weekday,Friday,Medium_Load,69.08,100.00,87.92,0.00,37.44
24/04/2018 10:45,Weekday,Tuesday,Maximum_Load,47.27,100.00,98.49,0.00,8.32
22/12/2018 21:30,Weekend,Saturday,Light_Load,5.51,25.56,100.00,20.84,0.00
22/04/2018 19:15,Weekend,Sunday,Medium_Load,4.07,18.82,100.00,21.24,0.00
03/10/2018 22:15,Weekday,Wednesday,Medium_Load,2.74,99.92,46.76,0.11,5.18
14/09/2018 12:00,Weekday,Friday,Maximum_Load,63.40,100.00,76.94,0.00,52.63
29/03/2018 05:45,Weekday,Thursday,Light_Load,3.10,100.00,62.03,0.00,3.92
27/11/2018 22:15,Weekday,Tuesday,Maximum_Load,24.88,100.00,84.63,0.00,15.66
30/04/2018 17:45,Weekday,Monday,Medium_Load,50.90,100.00,94.20,0.43,18.14
29/07/2018 12:00,Weekend,Sunday,Maximum_Load,11.09,96.40,92.55,3.06,4.54
03/12/2018 20:30,Weekday,Monday,Medium_Load,45.36,100.00,92.67,0.00,18.40
07/02/2018 22:15,Weekday,Wednesday,Maximum_Load,37.84,99.79,94.91,2.45,12.56
31/08/2018 18:15,Weekday,Friday,Medium_Load,31.82,99.99,95.08,0.54,10.37
08/01/2018 13:30,Weekday,Monday,Medium_Load,76.14,100.00,89.63,0.00,37.66
30/06/2018 18:00,Weekend,Saturday,Medium_Load,3.89,22.01,100.00,17.24,0.00
05/01/2018 23:00,Weekday,Friday,Maximum_Load,4.07,100.00,70.71,0.00,4.07
01/01/2018 22:45,Weekday,Monday,Light_Load,3.24,100.00,69.52,0.00,3.35
13/11/2018 03:15,Weekday,Tuesday,Light_Load,3.74,100.00,49.76,0.00,6.52
28/12/2018 06:00,Weekday,Friday,Light_Load,3.06,99.16,85.70,0.40,1.84
09/02/2018 11:30,Weekday,Friday,Maximum_Load,66.46,100.00,85.62,0.00,40.10
29/07/2018 16:30,Weekend,Sunday,Maximum_Load,32.54,99.93,99.79,1.22,2.12
01/10/2018 22:45,Weekday,Monday,Medium_Load,3.24,100.00,42.45,0.00,6.91
03/05/2018 16:00,Weekday,Thursday,Maximum_Load,80.78,100.00,93.04,0.00,31.82
26/07/2018 20:30,Weekday,Thursday,Medium_Load,52.60,100.00,93.42,0.11,20.09
13/06/2018 00:45,Weekday,Wednesday,Light_Load,3.24,100.00,55.47,0.00,4.86
21/09/2018 19:45,Weekday,Friday,Medium_Load,2.77,22.64,100.00,11.92,0.00
30/05/2018 04:30,Weekday,Wednesday,Light_Load,2.99,100.00,50.21,0.00,5.15
18/05/2018 00:30,Weekday,Friday,Light_Load,3.71,100.00,61.23,0.00,4.79
22/11/2018 20:45,Weekday,Thursday,Medium_Load,68.98,100.00,92.70,0.00,27.90
21/03/2018 04:00,Weekday,Wednesday,Light_Load,3.31,100.00,67.68,0.00,3.60
10/02/2018 00:15,Weekend,Saturday,Light_Load,88.60,100.00,87.45,0.00,49.14
13/02/2018 18:45,Weekday,Tuesday,Maximum_Load,90.86,100.00,98.68,0.11,14.90
10/05/2018 20:30,Weekday,Thursday,Medium_Load,58.07,100.00,88.36,0.00,30.78
26/05/2018 08:30,Weekend,Saturday,Light_Load,35.46,100.00,74.43,0.00,31.82
19/12/2018 20:00,Weekday,Wednesday,Maximum_Load,5.33,23.19,100.00,22.36,0.00
14/05/2018 16:15,Weekday,Monday,Maximum_Load,54.22,100.00,91.45,0.00,23.98
04/02/2018 13:15,Weekend,Sunday,Light_Load,4.32,24.74,100.00,16.92,0.00
15/02/2018 05:45,Weekday,Thursday,Light_Load,3.92,100.00,53.07,0.00,6.26
14/05/2018 19:30,Weekday,Monday,Medium_Load,60.44,100.00,87.98,0.00,32.65
07/01/2018 12:45,Weekend,Sunday,Light_Load,3.74,20.39,100.00,17.96,0.00
23/06/2018 13:15,Weekend,Saturday,Maximum_Load,29.05,97.88,98.97,6.08,4.21
28/07/2018 21:00,Weekend,Saturday,Medium_Load,2.84,16.25,100.00,17.24,0.00
07/07/2018 07:15,Weekend,Saturday,Light_Load,3.02,100.00,55.73,0.00,4.50
04/12/2018 14:45,Weekday,Tuesday,Medium_Load,53.46,100.00,87.64,0.00,29.38
07/11/2018 08:30,Weekday,Wednesday,Light_Load,54.94,100.00,76.79,0.00,45.83
12/03/2018 02:45,Weekday,Monday,Light_Load,3.82,100.00,60.10,0.00,5.08
02/12/2018 06:00,Weekend,Sunday,Light_Load,3.35,100.00,77.41,0.00,2.74
23/01/2018 07:15,Weekday,Tuesday,Light_Load,39.49,100.00,80.58,0.00,29.02
27/12/2018 11:15,Weekday,Thursday,Maximum_Load,51.16,100.00,95.99,0.00,14.94
17/08/2018 13:30,Weekday,Friday,Maximum_Load,81.14,100.00,86.84,0.00,46.33
07/02/2018 17:00,Weekday,Wednesday,Medium_Load,70.02,100.00,95.43,0.00,21.92
04/03/2018 22:00,Weekend,Sunday,Light_Load,3.74,16.53,100.00,22.32,0.00
29/03/2018 15:30,Weekday,Thursday,Maximum_Load,47.66,100.00,91.93,0.00,20.41
26/07/2018 16:30,Weekday,Thursday,Maximum_Load,53.64,100.00,94.96,0.00,17.71
29/12/2018 02:30,Weekend,Saturday,Light_Load,3.82,100.00,74.89,0.00,3.38
24/02/2018 00:45,Weekend,Saturday,Light_Load,82.30,100.00,89.90,0.00,40.10
05/07/2018 15:15,Weekday,Thursday,Maximum_Load,81.04,100.00,94.66,0.00,27.61
14/12/2018 14:45,Weekday,Friday,Medium_Load,84.74,100.00,92.26,0.00,35.42
13/12/2018 07:45,Weekday,Thursday,Light_Load,5.69,99.62,90.34,0.50,2.70
05/09/2018 19:30,Weekday,Wednesday,Medium_Load,51.34,100.00,91.07,0.00,23.29
07/03/2018 13:00,Weekday,Wednesday,Medium_Load,6.48,24.10,100.00,26.10,0.00
27/09/2018 02:00,Weekday,Thursday,Light_Load,2.52,100.00,43.01,0.00,5.29
15/11/2018 03:45,Weekday,Thursday,Light_Load,4.43,100.00,64.99,0.00,5.18
11/08/2018 20:45,Weekend,Saturday,Medium_Load,3.10,20.80,100.00,14.58,0.00
17/06/2018 01:30,Weekend,Sunday,Light_Load,2.88,100.00,56.74,0.00,4.18
13/09/2018 03:15,Weekday,Thursday,Light_Load,2.74,100.00,48.81,0.00,4.90
14/04/2018 08:15,Weekend,Saturday,Light_Load,17.39,100.00,76.48,0.00,14.65
22/05/2018 04:00,Weekday,Tuesday,Light_Load,3.06,100.00,59.81,0.00,4.10
04/07/2018 18:00,Weekday,Wednesday,Medium_Load,36.68,99.45,99.64,3.85,3.10
11/10/2018 19:45,Weekday,Thursday,Medium_Load,114.98,100.00,89.88,0.00,56.09
01/04/2018 03:30,Weekend,Sunday,Light_Load,2.84,100.00,56.20,0.00,4.18
15/08/2018 16:00,Weekday,Wednesday,Maximum_Load,99.68,100.00,92.67,0.00,40.43
25/11/2018 07:00,Weekend,Sunday,Light_Load,2.81,100.00,70.33,0.00,2.84
03/02/2018 10:15,Weekend,Saturday,Maximum_Load,38.12,99.85,99.96,2.09,1.04
30/01/2018 21:15,Weekday,Tuesday,Medium_Load,70.13,100.00,99.19,0.50,8.96
12/07/2018 15:15,Weekday,Thursday,Maximum_Load,54.86,100.00,95.43,0.00,17.17
11/07/2018 06:45,Weekday,Wednesday,Light_Load,3.35,100.00,59.71,0.00,4.50
05/11/2018 10:15,Weekday,Monday,Maximum_Load,61.56,100.00,89.00,0.00,31.54
02/08/2018 09:45,Weekday,Thursday,Light_Load,2.70,15.28,100.00,17.46,0.00
10/05/2018 13:30,Weekday,Thursday,Maximum_Load,60.34,100.00,90.38,0.00,28.58
27/10/2018 06:45,Weekend,Saturday,Light_Load,3.49,100.00,43.62,0.00,7.20
18/04/2018 21:15,Weekday,Wednesday,Medium_Load,4.82,17.97,100.00,26.39,0.00
29/03/2018 00:00,Weekday,Thursday,Light_Load,3.49,100.00,60.11,0.00,4.64
06/05/2018 09:00,Weekend,Sunday,Light_Load,3.13,23.11,100.00,13.18,0.00
29/11/2018 02:30,Weekday,Thursday,Light_Load,4.03,100.00,65.25,0.00,4.68
23/02/2018 00:00,Weekday,Friday,Light_Load,89.57,100.00,90.69,0.00,41.62
06/03/2018 18:15,Weekday,Tuesday,Medium_Load,49.25,100.00,92.31,0.04,20.52
21/08/2018 19:15,Weekday,Tuesday,Medium_Load,56.27,100.00,86.59,0.00,32.51
07/01/2018 00:45,Weekend,Sunday,Light_Load,3.64,100.00,71.10,0.00,3.60
29/03/2018 13:00,Weekday,Thursday,Medium_Load,4.39,24.72,100.00,17.21,0.00
05/07/2018 12:15,Weekday,Thursday,Medium_Load,8.42,46.94,99.08,15.84,1.15
01/02/2018 11:30,Weekday,Thursday,Maximum_Load,108.11,100.00,88.01,0.00,58.32
29/03/2018 14:30,Weekday,Thursday,Maximum_Load,72.00,100.00,88.39,0.00,38.09
25/01/2018 01:15,Weekday,Thursday,Light_Load,36.94,100.00,81.41,0.00,26.35
03/12/2018 02:00,Weekday,Monday,Light_Load,3.49,100.00,80.30,0.00,2.59
17/01/2018 04:30,Weekday,Wednesday,Light_Load,4.64,100.00,71.79,0.00,4.50
06/07/2018 18:00,Weekday,Friday,Medium_Load,32.98,99.35,99.99,3.78,0.47
09/08/2018 00:45,Weekday,Thursday,Light_Load,2.70,100.00,48.87,0.00,4.82
20/07/2018 03:45,Weekday,Friday,Light_Load,2.81,100.00,47.90,0.00,5.15
12/05/2018 08:15,Weekend,Saturday,Light_Load,3.82,100.00,59.06,0.00,5.22
20/12/2018 08:15,Weekday,Thursday,Light_Load,39.49,100.00,82.76,0.11,26.78
30/03/2018 17:45,Weekday,Friday,Medium_Load,42.62,100.00,98.58,0.04,7.27
21/05/2018 11:00,Weekday,Monday,Maximum_Load,55.40,100.00,89.82,0.00,27.11
12/05/2018 11:00,Weekend,Saturday,Maximum_Load,22.79,84.96,100.00,14.15,0.00
13/08/2018 04:30,Weekday,Monday,Light_Load,2.81,100.00,46.43,0.00,5.36
15/11/2018 22:30,Weekday,Thursday,Maximum_Load,3.85,100.00,45.57,0.00,7.52
10/10/2018 17:45,Weekday,Wednesday,Medium_Load,32.54,99.96,99.94,0.97,1.12
22/10/2018 09:15,Weekday,Monday,Medium_Load,47.41,100.00,92.92,0.00,18.86
21/07/2018 00:30,Weekend,Saturday,Light_Load,2.99,52.71,100.00,4.82,0.00
13/07/2018 14:00,Weekday,Friday,Maximum_Load,48.24,100.00,97.57,0.00,10.84
13/12/2018 03:00,Weekday,Thursday,Light_Load,4.21,99.91,79.25,0.18,3.24
05/07/2018 13:45,Weekday,Thursday,Maximum_Load,50.94,100.00,90.97,0.00,23.26
27/10/2018 05:00,Weekend,Saturday,Light_Load,3.42,100.00,47.30,0.00,6.37
17/11/2018 16:00,Weekend,Saturday,Medium_Load,81.50,100.00,93.05,0.00,32.08
02/12/2018 05:45,Weekend,Sunday,Light_Load,3.46,100.00,78.84,0.00,2.70
25/05/2018 08:00,Weekday,Friday,Light_Load,3.71,100.00,60.68,0.00,4.86
07/12/2018 08:45,Weekday,Friday,Light_Load,60.19,100.00,88.53,0.00,31.61
13/05/2018 14:30,Weekend,Sunday,Light_Load,3.56,15.92,100.00,22.07,0.00
29/12/2018 18:45,Weekend,Saturday,Light_Load,3.35,23.32,100.00,13.97,0.00
20/12/2018 11:45,Weekday,Thursday,Maximum_Load,71.46,100.00,89.56,0.00,35.50
24/06/2018 18:30,Weekend,Sunday,Medium_Load,2.84,48.29,100.00,5.15,0.00
16/05/2018 22:15,Weekday,Wednesday,Medium_Load,3.92,35.36,91.23,10.37,1.76
27/11/2018 16:30,Weekday,Tuesday,Medium_Load,53.46,100.00,91.70,0.00,23.26
27/02/2018 19:45,Weekday,Tuesday,Maximum_Load,121.93,100.00,92.97,0.00,48.31
06/03/2018 09:00,Weekday,Tuesday,Light_Load,120.89,100.00,93.10,0.00,47.38
16/04/2018 11:15,Weekday,Monday,Maximum_Load,77.83,100.00,81.47,0.00,55.40
22/02/2018 13:30,Weekday,Thursday,Medium_Load,113.94,100.00,91.17,0.00,51.34
